Source.Name,Column1,Column2,Date,Likes,Comment,(view source),Post ID,Label,Hate_Label
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,11-Apr,18-01-2024 06:23,0,@aman__kumar1436 ❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,11-May,18-01-2024 09:01,3,@d_xpose_a kyu yaha apni amma chdane aaya h fate Lnd wale🤣😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HSN',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,11-Jun,18-01-2024 09:38,0,@officialarchitpandit Jay shree ram❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,11-Jul,18-01-2024 14:45,0,@tejas__2k3 bhai nahi baba yrr 😂😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,11-Aug,18-01-2024 17:02,0,@officialarchitpandit jabab de kese raha h baba  dang se dekho or suno😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,11-Sep,18-01-2024 20:41,0,@officialarchitpandit 🤣🤣🤣🤣🤣,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,11-Oct,19-01-2024 12:55,0,@officialarchitpandit teri amii bolti h naaaa😂😂😂😂😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,11-Nov,19-01-2024 17:19,0,@officialarchitpandit kernaa phonee bus online bekchodi aur unpde logo ko bwekuf bnaa skte hoo,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,12,,18-01-2024 03:39,,Jai shree Ram ❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,13,,18-01-2024 03:39,14,,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,14,,18-01-2024 03:40,,Jay Shriram Jay,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,15,,18-01-2024 03:40,2,Jay shi ram 👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,16,,18-01-2024 03:40,,Jai shree ram👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,17,,18-01-2024 03:40,,😍❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,18,,18-01-2024 03:41,,anuty sos 🆘,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,19,,18-01-2024 03:41,,Jay shree Ram 🚩🚩🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,20,,18-01-2024 03:41,1,Emandaar,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,21,,18-01-2024 03:42,5,jai jai guru dev ♥️♥️♥️🚩🚩🚩🔥🔥🔥🔥,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,22,,18-01-2024 03:42,,JAY SHREE RAM 🙏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,23,,18-01-2024 03:42,15,जय श्री राम,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,24,,18-01-2024 03:42,28,Ye koi jawab nahi huwa mahaaraaj😂😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,25,,18-01-2024 03:44,,🕉️S👫A💞,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,26,,18-01-2024 03:45,,Bjp chamchi Godi media 😂😂😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,27,,18-01-2024 03:45,8,तुम जब पूछा जवाब नही दिया तो तुम next पूछो उसी पे युद्ध मत कर लो तुम ok,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,28,,18-01-2024 03:45,,जय श्री राम👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,29,,18-01-2024 03:46,1,Jay shree Ram🚩🛕🪷,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,30,,18-01-2024 03:46,,Sister ❤️ जय श्री राम 🚩जय हिन्दुराष्ट्र 🚩🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,31,,18-01-2024 03:47,101,3 किलोमीटर दूर बनेगा यह सिर्फ राजनीति है और कुछ नहीं है,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-Jan,18-01-2024 04:54,38,@sarfrazahmadsiddi अंगूर घट्टे है😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-2,18-01-2024 05:17,1,@dubey.ji098  अंगूर खट्टे नहीं है,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-Mar,18-01-2024 05:18,3,@dubey.ji098 यह तो तुम लोगों को समझने के लिए अंगूर खट्टे का शब्द बोल रहे हैं,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-4,18-01-2024 05:20,13,@sarfrazahmadsiddi जो होना था बो तो हो गया अब मन को समझाने के लिए कुछ भी समझ लो😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-May,18-01-2024 06:31,13,@sarfrazahmadsiddi mirchi kaha kaha lagi ha .. thode din me pata chalega abhi to shuruat ha 🔥,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-6,18-01-2024 07:22,1,@pronikhil_v2  हेलो दिमाग ठिकाने पर है ना है तेरा गलत शब्द नहीं बिल्कुल भी,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-Jul,18-01-2024 07:23,1,@pronikhil_v2 मेरे ऊपर कौन सा फर्क पड़ेगा,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-Aug,18-01-2024 07:26,4,@pronikhil_v2 तेरे लिए बस इतना ही कहना चाहता हूं कुछ देर की खामोशी है फिर सोर आएगा तुम्हारा वक्त है हमारा दौर आएगा,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-9,18-01-2024 07:41,5,@sarfrazahmadsiddi lkin tb tk tu idr ni rhega,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-Oct,18-01-2024 07:41,2,@sarfrazahmadsiddi masjid 🕌 ka kya hua bhai ? Babri wali masjid ka Suna usko todd diya gaya thaa 1992 mei hi 😂,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-11,18-01-2024 07:49,1,@i_jatin_sharma21 इतनी नफरत क्यों,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-Dec,18-01-2024 07:58,1,@i_jatin_sharma21 किसका रिप्ले है भाई,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-13,18-01-2024 09:38,0,@sarfrazahmadsiddi sahi main kya mulla ji,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS1',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-14,18-01-2024 09:45,3,"@sarfrazahmadsiddi ना हिंदू बुरा है, ना मुसलमान बुरा है, जो लडाई पर उतर आये वॊ हर इंसान बुरा है. जय श्रीराम सर्फराज भाई🚩🚩🙏🏻",https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,31-15,18-01-2024 10:11,1,@sarfrazahmadsiddi sahi. Hai Bhai mandir vahi ban rha hi,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,32,,18-01-2024 03:47,,jai shree ram 👏👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,33,,18-01-2024 03:47,,Jai shree ram 🙏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,34,,18-01-2024 03:48,,जो राम जी की तालीम है ना तुम कभी पढ़ पाओगे ना कभी पढ़िए,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,35,,18-01-2024 03:48,,𝗝𝗮𝘆 𝗝𝗮𝘆 𝘀𝗵𝗿𝗶 𝗿𝗮𝗺,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,36,,18-01-2024 03:48,,Jai shree ram 🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,37,,18-01-2024 03:48,,Ji,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,38,,18-01-2024 03:48,,𝗥𝗮𝗺 𝗵𝗮𝗺 𝗮𝗮 𝗴𝘆𝗲 𝗼𝗿 𝗺𝗮𝗻𝗱𝗶𝗿 𝗯𝗵𝗶 𝘃𝗵𝗶 𝗯𝗮𝗻𝗮𝘂🔥🔥❤️❤️🚩🚩🚩🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,39,,18-01-2024 03:48,132,Jai shree Ram 🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,40,,18-01-2024 03:49,2,👍👍,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,41,,18-01-2024 03:49,,"Hum jayenge bhi nahi or bolenge bhi,  arey bolna he to sonia ji wali baat ab bol kr dikhao.. ki Ram to he hee nahi",https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,42,,18-01-2024 03:49,,जय जय श्री राम 🚩🚩🚩🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,43,,18-01-2024 03:51,,Shi baat h itna hi shree ram k ana ka itni khushi to ye congress wale pehle kyu nahi bole k ye cheez galt h use shi kro or balki ulta in logo raam mandir k khilaf  ladai krne k liye log jaye h srm bhi nahi ati dhongi log,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HSN',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,44,,18-01-2024 03:51,1,जय श्री राम,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,45,,18-01-2024 03:53,42,jai shree ram 🚩🚩🚩🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,46,,18-01-2024 03:53,4,Good morning maam 🙏🙏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,47,,18-01-2024 03:54,,Jay shree Ram 🚩🚩🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,48,,18-01-2024 03:54,5,Jai shree Ram ji ❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,49,,18-01-2024 03:56,,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,50,,18-01-2024 03:56,,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,51,,18-01-2024 03:56,,राम पर पॉलिटिक्स गोडी मीडिया,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,52,,18-01-2024 03:59,4,जय सियाराम❤️❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,53,,18-01-2024 03:59,13,Aap patrakar ho ya dharm ka prachark mem😂#godimedia,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,54,,18-01-2024 04:00,3,Jai Sita Ram,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,55,,18-01-2024 04:01,4,जय श्रीराम 🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,56,,18-01-2024 04:01,,J🔥🔥,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,57,,18-01-2024 04:02,12,Yogi jee ki smile 😎,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,58,,18-01-2024 04:02,3,❤️❤️❤️❤️❤️❤️,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,59,,18-01-2024 04:02,,जय श्री राम,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,60,,18-01-2024 04:04,,Jay Shree ram Krishna Hari.,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,61,,18-01-2024 04:04,,Jai Shree Ram Ji 🙏🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,62,,18-01-2024 04:04,,😍😍😍😍🙌👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,63,,18-01-2024 04:04,,"Mandir wahin banayenge.. Mandir to bina masjid tode bhi ban şakta tha agar alag hi banana tha. Ye vote ka Dhandha tha, satta ka haramipan..",https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,64,,18-01-2024 04:05,7,Jai ho yogi ji 🔥🔥👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,65,,18-01-2024 04:06,,कांग्रेस करवा लेते फैसला फिर बना देती मंदिर,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,66,,18-01-2024 04:06,3,Jay jay shree ram,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,67,,18-01-2024 04:06,,Jay Shree Ram 🚩,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,68,,18-01-2024 04:07,,Deri ka kaaran sarkare thi💯,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,69,,18-01-2024 04:07,510,नारी शक्ति को नमन करता हूं।। जय श्री राम।।🙌🔥👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-1,18-01-2024 04:14,4,@g_pintuबुलडोजर बाबा माननीय योगी जी स्वयंभू हनुमान स्वरूप है।। जय हो राम लला की जय हो।।🙌🔥👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-2,19-01-2024 06:36,1,@g_pintu Manipur waali naari ko b krwa do nman,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-3,19-01-2024 16:05,1,@mr_rajput_ajit निंदनीय हैं सर।। 😢,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-4,19-01-2024 16:25,0,@g_pintu Toh jubaan zamir kaha chli jaati h tum logo ki tb ??,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-5,19-01-2024 21:10,0,@g_pintu ye nari sakti ni hai ye Paisa ki sakti hai jo bjp ke through Diya gya hai,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-6,20-01-2024 07:19,0,@__ankit_1.0 😮,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-7,22-01-2024 16:33,0,@mr_rajput_ajit tu Rajput hai ya koi aur mujhe shak hai bhai manipur ata hai juban pe aur baki ke rajya ka kya me khud karnataka se hu yaha kya hal hai hamare hame pata hai. Samjhe,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-8,22-01-2024 16:36,0,@krishnarathod43 😂tu nhi h karntak se kannad boli jaati h waha Hindi nhi Wrna ek kaam kr ek baap ka h toh aadhar card bhej apna Dm me,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-9,22-01-2024 16:36,0,@krishnarathod43 or KY haal h congress ne Gand me dhnda de rhka h KY ???🤣,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HSN',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-10,22-01-2024 16:44,0,@mr_rajput_ajit anpad ise hai kehte hai chote,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-11,22-01-2024 16:45,0,@mr_rajput_ajit tere ko kya shit yr bura laga,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,,69-12,22-01-2024 16:47,0,@krishnarathod43 tu pda likha hoga na bhej aadhar card agr tu Karnataka se h toh ftt kyu rhi h ab,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,70,,18-01-2024 04:10,,👏👏👏,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,71,,18-01-2024 04:10,,Jai shree ram,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,72,,18-01-2024 04:11,,💕👌👌👌💕,https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
PostID 02 instagram-comments66804f3a93556-C2OggU8ywjz.xlsx,73,,18-01-2024 04:12,1,"🔥𝐁øø𝐬𝐭 𝐲𝐨𝐮𝐫 ï𝐧𝐬𝐭𝐚 𝐩𝐫𝐨𝐟𝐢𝐥𝐞 🔥
🫂𝐍ø𝐧 𝐝𝐫ø𝐩 î𝐧𝐝î𝐚𝐧 𝙛ø𝙡𝙡ø𝙬𝙚𝙧𝙨 𝐥î𝐟𝐞𝐭î𝐦𝐞 𝐠𝐮𝐚𝐫𝐚𝐧𝐭𝐞𝐞🫂
------------------------------------------------
99𝙧𝙨  𝙛𝙤𝙧  500  𝙛ø𝙡𝙡ø𝙬𝙚𝙧𝙨 
179𝙧𝙨  𝙛𝙤𝙧  1000  𝙛ø𝙡𝙡ø𝙬𝙚𝙧𝙨 
299𝙧𝙨  𝙛𝙤𝙧  2000  𝙛ø𝙡𝙡ø𝙬𝙚𝙧𝙨 
429𝙧𝙨  𝙛𝙤𝙧  3000  𝙛ø𝙡𝙡ø𝙬𝙚𝙧𝙨 
529𝙧𝙨  𝙛𝙤𝙧  4000  𝙛ø𝙡𝙡ø𝙬𝙚𝙧𝙨 
639𝙧𝙨  𝙛𝙤𝙧  5000  𝙛ø𝙡𝙡ø𝙬𝙚𝙧𝙨 
1249𝙧𝙨  𝙛𝙤𝙧  10000  𝙛ø𝙡𝙡ø𝙬𝙚𝙧𝙨 
----------------------------------------------------
🤗🤗𝐃ê𝐦ø 𝐚𝐥𝐬𝐨 à𝐯𝐚𝐢𝐥𝐚𝐛𝐥𝐞 🤗🤗
----------------------------------------------------",https://www.instagram.com/p/C2OggU8ywjz/c/18014898487915647,2,'HS0',
